Compound,hrs,yeast,rel_abundance
isoleucine,1.25,pil,32.7196
isoleucine,1.25,sak,32.7196
isoleucine,1.25,bel,31.2871
isoleucine,1.25,cal,31.2871
isoleucine,1.25,eng,31.2871
isoleucine,1.25,pil,31.2871
isoleucine,1.25,sak,31.2871
isoleucine,1.87,bel,17.4127
isoleucine,1.87,cal,17.4127
isoleucine,1.87,eng,17.4127
isoleucine,1.87,pil,17.4127
isoleucine,1.87,sak,17.4127
isoleucine,1.87,bel,18.3106
isoleucine,1.87,cal,18.3106
isoleucine,1.87,eng,18.3106
isoleucine,1.87,pil,18.3106
isoleucine,1.87,sak,18.3106
isoleucine,1.87,bel,17.707
isoleucine,1.87,cal,17.707
isoleucine,1.87,eng,17.707
isoleucine,1.87,pil,17.707
isoleucine,1.87,sak,17.707
isoleucine,2.58,bel,22.8473
isoleucine,2.58,cal,22.8473
isoleucine,2.58,eng,22.8473
isoleucine,2.58,pil,22.8473
isoleucine,2.58,sak,22.8473
isoleucine,2.58,bel,21.8979
isoleucine,2.58,cal,21.8979
isoleucine,2.58,eng,21.8979
isoleucine,2.58,pil,21.8979
isoleucine,2.58,sak,21.8979
isoleucine,2.58,bel,22.161
isoleucine,2.58,cal,22.161
isoleucine,2.58,eng,22.161
isoleucine,2.58,pil,22.161
isoleucine,2.58,sak,22.161
isoleucine,2.67,bel,18.8189
isoleucine,2.67,cal,18.8189
isoleucine,2.67,eng,18.8189
isoleucine,2.67,pil,18.8189
isoleucine,2.67,sak,18.8189
isoleucine,2.67,bel,18.7221
isoleucine,2.67,cal,18.7221
isoleucine,2.67,eng,18.7221
isoleucine,2.67,pil,18.7221
isoleucine,2.67,sak,18.7221
isoleucine,2.67,bel,19.63
isoleucine,2.67,cal,19.63
isoleucine,2.67,eng,19.63
isoleucine,2.67,pil,19.63
isoleucine,2.67,sak,19.63
isoleucine,3,bel,0
isoleucine,3,cal,0
isoleucine,3,eng,0
isoleucine,3,pil,0
isoleucine,3,sak,0
isoleucine,3,bel,0
isoleucine,3,cal,0
isoleucine,3,eng,0
isoleucine,3,pil,0
isoleucine,3,sak,0
isoleucine,3,bel,0
isoleucine,3,cal,0
isoleucine,3,eng,0
isoleucine,3,pil,0
isoleucine,3,sak,0
isoleucine,3.42,bel,30.6759
isoleucine,3.42,cal,30.6759
isoleucine,3.42,eng,30.6759
isoleucine,3.42,pil,30.6759
isoleucine,3.42,sak,30.6759
isoleucine,3.42,bel,28.1273
isoleucine,3.42,cal,28.1273
isoleucine,3.42,eng,28.1273
isoleucine,3.42,pil,28.1273
isoleucine,3.42,sak,28.1273
isoleucine,3.42,bel,26.5453
isoleucine,3.42,cal,26.5453
isoleucine,3.42,eng,26.5453
isoleucine,3.42,pil,26.5453
isoleucine,3.42,sak,26.5453
isoleucine,3.5,bel,28.3725
isoleucine,3.5,cal,28.3725
isoleucine,3.5,eng,28.3725
isoleucine,3.5,pil,28.3725
isoleucine,3.5,sak,28.3725
isoleucine,3.5,bel,0
isoleucine,3.5,cal,0
isoleucine,3.5,eng,0
isoleucine,3.5,pil,0
isoleucine,3.5,sak,0
isoleucine,3.5,bel,26.2344
isoleucine,3.5,cal,26.2344
isoleucine,3.5,eng,26.2344
isoleucine,3.5,pil,26.2344
isoleucine,3.5,sak,26.2344
isoleucine,4.93,bel,24.5324
isoleucine,4.93,cal,24.5324
isoleucine,4.93,eng,24.5324
isoleucine,4.93,pil,24.5324
isoleucine,4.93,sak,24.5324
isoleucine,4.93,bel,23.7343
isoleucine,4.93,cal,23.7343
isoleucine,4.93,eng,23.7343
isoleucine,4.93,pil,23.7343
isoleucine,4.93,sak,23.7343
isoleucine,4.93,bel,24.4183
isoleucine,4.93,cal,24.4183
isoleucine,4.93,eng,24.4183
isoleucine,4.93,pil,24.4183
isoleucine,4.93,sak,24.4183
isoleucine,27,bel,22.9286
isoleucine,27,cal,30.5965
isoleucine,27,eng,0
isoleucine,27,pil,25.0673
isoleucine,27,sak,24.0887
isoleucine,27,bel,22.1831
isoleucine,27,cal,0
isoleucine,27,eng,36.7846
isoleucine,27,pil,25.799
isoleucine,27,sak,22.3397
isoleucine,27,bel,21.7124
isoleucine,27,cal,27.3465
isoleucine,27,eng,32.626
isoleucine,27,pil,24.6138
isoleucine,27,sak,20.5481
isoleucine,35,bel,18.3337
isoleucine,35,cal,7.5564
isoleucine,35,eng,0
isoleucine,35,pil,19.8356
isoleucine,35,sak,33.9167
isoleucine,35,bel,17.4972
isoleucine,35,cal,7.5519
isoleucine,35,eng,16.7786
isoleucine,35,pil,21.3838
isoleucine,35,sak,34.1892
isoleucine,35,bel,17.2566
isoleucine,35,cal,6.3597
isoleucine,35,eng,17.7833
isoleucine,35,pil,22.352
isoleucine,35,sak,33.3013
isoleucine,46,bel,36.6747
isoleucine,46,cal,39.2416
isoleucine,46,eng,22.6423
isoleucine,46,pil,20.1478
isoleucine,46,sak,18.5373
isoleucine,46,bel,31.4777
isoleucine,46,cal,34.7249
isoleucine,46,eng,22.861
isoleucine,46,pil,19.9315
isoleucine,46,sak,17.6416
isoleucine,46,bel,29.8632
isoleucine,46,cal,28.9581
isoleucine,46,eng,22.3928
isoleucine,46,pil,20.54
isoleucine,46,sak,17.1845
isoleucine,58,bel,12.5733
isoleucine,58,cal,12.1094
isoleucine,58,eng,17.6867
isoleucine,58,pil,27.7424
isoleucine,58,sak,11.224
isoleucine,58,bel,11.2561
isoleucine,58,cal,13.2367
isoleucine,58,eng,17.2551
isoleucine,58,pil,25.2453
isoleucine,58,sak,11.2877
isoleucine,58,bel,11.2576
isoleucine,58,cal,12.7949
isoleucine,58,eng,17.4236
isoleucine,58,pil,23.6437
isoleucine,58,sak,10.3793
isoleucine,70,bel,14.7823
isoleucine,70,cal,0
isoleucine,70,eng,16.3677
isoleucine,70,pil,19.47
isoleucine,70,sak,238.2314
isoleucine,70,bel,14.5787
isoleucine,70,cal,0
isoleucine,70,eng,34.1491
isoleucine,70,pil,18.9598
isoleucine,70,sak,175.3455
isoleucine,70,bel,13.3594
isoleucine,70,cal,0
isoleucine,70,eng,36.999
isoleucine,70,pil,18.9215
isoleucine,70,sak,20.9828
isoleucine,94,bel,10.4186
isoleucine,94,cal,6.0381
isoleucine,94,eng,18.882
isoleucine,94,pil,32.7069
isoleucine,94,sak,7.0403
isoleucine,94,bel,9.9074
isoleucine,94,cal,6.1083
isoleucine,94,eng,17.8801
isoleucine,94,pil,31.8929
isoleucine,94,sak,7.651
isoleucine,94,bel,9.3528
isoleucine,94,cal,5.2303
isoleucine,94,eng,15.7589
isoleucine,94,pil,25.9377
isoleucine,94,sak,8.308
isoleucine,118,bel,9.7785
isoleucine,118,cal,5.2
isoleucine,118,eng,12.9989
isoleucine,118,pil,21.5927
isoleucine,118,sak,9.5758
isoleucine,118,bel,9.9556
isoleucine,118,cal,5.8499
isoleucine,118,eng,11.7124
isoleucine,118,pil,19.982
isoleucine,118,sak,7.9743
isoleucine,118,bel,9.5581
isoleucine,118,cal,5.7688
isoleucine,118,eng,12.1613
isoleucine,118,pil,20.5236
isoleucine,118,sak,7.7708
isoleucine,142,bel,9.1356
isoleucine,142,cal,5.6053
isoleucine,142,eng,15.155
isoleucine,142,pil,13.0103
isoleucine,142,sak,8.653
isoleucine,142,bel,8.7325
isoleucine,142,cal,6.2764
isoleucine,142,eng,14.269
isoleucine,142,pil,13.4141
isoleucine,142,sak,8.9008
isoleucine,142,bel,8.6372
isoleucine,142,cal,6.0587
isoleucine,142,eng,14.826
isoleucine,142,pil,13.8374
isoleucine,142,sak,8.4523
isoleucine,166,bel,0
isoleucine,166,cal,6.4824
isoleucine,166,eng,7.8488
isoleucine,166,pil,0
isoleucine,166,sak,21.5294
isoleucine,166,bel,0
isoleucine,166,cal,6.8424
isoleucine,166,eng,7.836
isoleucine,166,pil,0
isoleucine,166,sak,18.5871
isoleucine,166,bel,0
isoleucine,166,cal,6.684
isoleucine,166,eng,7.6988
isoleucine,166,pil,0
isoleucine,166,sak,17.3219
isoleucine,190,bel,10.9011
isoleucine,190,cal,13.7571
isoleucine,190,eng,17.4736
isoleucine,190,pil,19.776
isoleucine,190,sak,9.0485
isoleucine,190,bel,9.8647
isoleucine,190,cal,14.0327
isoleucine,190,eng,18.3328
isoleucine,190,pil,0
isoleucine,190,sak,8.5881
isoleucine,190,bel,10.3655
isoleucine,190,cal,14.1539
isoleucine,190,eng,17.7268
isoleucine,190,pil,20.8072
isoleucine,190,sak,8.3272
isoleucine,214,bel,14.2972
isoleucine,214,cal,26.2187
isoleucine,214,eng,17.1831
isoleucine,214,pil,29.7324
isoleucine,214,sak,58.5342
isoleucine,214,bel,11.7635
isoleucine,214,cal,18.9113
isoleucine,214,eng,14.5488
isoleucine,214,pil,25.9618
isoleucine,214,sak,0
isoleucine,214,bel,10.2597
isoleucine,214,cal,0
isoleucine,214,eng,14.5432
isoleucine,214,pil,24.227
isoleucine,214,sak,19.7294
isoleucine,238,bel,8.4106
isoleucine,238,cal,13.499
isoleucine,238,eng,13.7587
isoleucine,238,pil,11.1457
isoleucine,238,sak,5.3636
isoleucine,238,bel,7.097
isoleucine,238,cal,12.0983
isoleucine,238,eng,12.9816
isoleucine,238,pil,10.3227
isoleucine,238,sak,5.4099
isoleucine,238,bel,7.7155
isoleucine,238,cal,0
isoleucine,238,eng,12.5586
isoleucine,238,pil,9.5361
isoleucine,238,sak,5.6163
isoleucine,262,bel,11.234
isoleucine,262,cal,0
isoleucine,262,eng,12.3593
isoleucine,262,pil,8.04
isoleucine,262,sak,7.8946
isoleucine,262,bel,10.2967
isoleucine,262,cal,0
isoleucine,262,eng,11.9459
isoleucine,262,pil,8.1572
isoleucine,262,sak,7.6634
isoleucine,262,bel,10.0228
isoleucine,262,cal,0
isoleucine,262,eng,11.6646
isoleucine,262,pil,8.8127
isoleucine,262,sak,7.4874
isoleucine,362,bel,8.8998
isoleucine,362,cal,8.3503
isoleucine,362,eng,10.0954
isoleucine,362,pil,10.1848
isoleucine,362,sak,7.7393
isoleucine,362,bel,8.6811
isoleucine,362,cal,8.2799
isoleucine,362,eng,9.8974
isoleucine,362,pil,9.7429
isoleucine,362,sak,7.7657
isoleucine,362,bel,8.4016
isoleucine,362,cal,7.6159
isoleucine,362,eng,9.5899
isoleucine,362,pil,9.5211
isoleucine,362,sak,7.5751
isoleucine,407,bel,6.2584
isoleucine,407,cal,7.9738
isoleucine,407,eng,33.7507
isoleucine,407,pil,12.9062
isoleucine,407,sak,0
isoleucine,407,bel,6.4341
isoleucine,407,cal,8.1519
isoleucine,407,eng,26.3126
isoleucine,407,pil,12.8079
isoleucine,407,sak,0
isoleucine,407,bel,6.7503
isoleucine,407,cal,7.104
isoleucine,407,eng,24.3141
isoleucine,407,pil,12.4805
isoleucine,407,sak,0
isoleucine,698,bel,10.4192
isoleucine,698,cal,0
isoleucine,698,eng,9.7401
isoleucine,698,pil,0
isoleucine,698,sak,15.7021
isoleucine,698,bel,9.759
isoleucine,698,cal,0
isoleucine,698,eng,9.6316
isoleucine,698,pil,10.3762
isoleucine,698,sak,12.6979
isoleucine,698,bel,9.7355
isoleucine,698,cal,0
isoleucine,698,eng,9.6642
isoleucine,698,pil,10.3176
isoleucine,698,sak,12.1465
methionine,0,bel,26.4718
methionine,0,cal,26.4718
methionine,0,eng,26.4718
methionine,0,pil,26.4718
methionine,0,sak,26.4718
methionine,0,bel,24.0218
methionine,0,cal,24.0218
methionine,0,eng,24.0218
methionine,0,pil,24.0218
methionine,0,sak,24.0218
methionine,0,bel,21.8557
methionine,0,cal,21.8557
methionine,0,eng,21.8557
methionine,0,pil,21.8557
methionine,0,sak,21.8557
methionine,0.5,bel,23.472
methionine,0.5,cal,23.472
methionine,0.5,eng,23.472
methionine,0.5,pil,23.472
methionine,0.5,sak,23.472
methionine,0.5,bel,23.8724
methionine,0.5,cal,23.8724
methionine,0.5,eng,23.8724
methionine,0.5,pil,23.8724
methionine,0.5,sak,23.8724
methionine,0.5,bel,23.2785
methionine,0.5,cal,23.2785
methionine,0.5,eng,23.2785
methionine,0.5,pil,23.2785
methionine,0.5,sak,23.2785
methionine,0.75,bel,74.1624
methionine,0.75,cal,74.1624
methionine,0.75,eng,74.1624
methionine,0.75,pil,74.1624
methionine,0.75,sak,74.1624
methionine,0.75,bel,61.7369
methionine,0.75,cal,61.7369
methionine,0.75,eng,61.7369
methionine,0.75,pil,61.7369
methionine,0.75,sak,61.7369
methionine,0.75,bel,59.6643
methionine,0.75,cal,59.6643
methionine,0.75,eng,59.6643
methionine,0.75,pil,59.6643
methionine,0.75,sak,59.6643
methionine,1,bel,30.5929
methionine,1,cal,30.5929
methionine,1,eng,30.5929
methionine,1,pil,30.5929
methionine,1,sak,30.5929
methionine,1,bel,28.7335
methionine,1,cal,28.7335
methionine,1,eng,28.7335
methionine,1,pil,28.7335
methionine,1,sak,28.7335
methionine,1,bel,26.639
methionine,1,cal,26.639
methionine,1,eng,26.639
methionine,1,pil,26.639
methionine,1,sak,26.639
methionine,1.25,bel,30.4083
methionine,1.25,cal,30.4083
methionine,1.25,eng,30.4083
methionine,1.25,pil,30.4083
methionine,1.25,sak,30.4083
methionine,1.25,bel,32.2414
methionine,1.25,cal,32.2414
methionine,1.25,eng,32.2414
methionine,1.25,pil,32.2414
methionine,1.25,sak,32.2414
methionine,1.25,bel,30.4393
methionine,1.25,cal,30.4393
methionine,1.25,eng,30.4393
methionine,1.25,pil,30.4393
methionine,1.25,sak,30.4393
methionine,1.87,bel,20.9037
methionine,1.87,cal,20.9037
methionine,1.87,eng,20.9037
methionine,1.87,pil,20.9037
methionine,1.87,sak,20.9037
methionine,1.87,bel,20.7433
methionine,1.87,cal,20.7433
methionine,1.87,eng,20.7433
methionine,1.87,pil,20.7433
methionine,1.87,sak,20.7433
methionine,1.87,bel,20.6738
methionine,1.87,cal,20.6738
methionine,1.87,eng,20.6738
methionine,1.87,pil,20.6738
methionine,1.87,sak,20.6738
methionine,2.58,bel,17.1879
methionine,2.58,cal,17.1879
methionine,2.58,eng,17.1879
methionine,2.58,pil,17.1879
methionine,2.58,sak,17.1879
methionine,2.58,bel,16.989
methionine,2.58,cal,16.989
methionine,2.58,eng,16.989
methionine,2.58,pil,16.989
methionine,2.58,sak,16.989
methionine,2.58,bel,16.6307
methionine,2.58,cal,16.6307
methionine,2.58,eng,16.6307
methionine,2.58,pil,16.6307
methionine,2.58,sak,16.6307
methionine,2.67,bel,20.142
methionine,2.67,cal,20.142
methionine,2.67,eng,20.142
methionine,2.67,pil,20.142
methionine,2.67,sak,20.142
methionine,2.67,bel,20.182
methionine,2.67,cal,20.182
methionine,2.67,eng,20.182
methionine,2.67,pil,20.182
methionine,2.67,sak,20.182
methionine,2.67,bel,19.9873
methionine,2.67,cal,19.9873
methionine,2.67,eng,19.9873
methionine,2.67,pil,19.9873
methionine,2.67,sak,19.9873
methionine,3,bel,0
methionine,3,cal,0
methionine,3,eng,0
methionine,3,pil,0
methionine,3,sak,0
methionine,3,bel,0
methionine,3,cal,0
methionine,3,eng,0
methionine,3,pil,0
methionine,3,sak,0
methionine,3,bel,0
methionine,3,cal,0
methionine,3,eng,0
methionine,3,pil,0
methionine,3,sak,0
methionine,3.42,bel,31.1866
methionine,3.42,cal,31.1866
methionine,3.42,eng,31.1866
methionine,3.42,pil,31.1866
methionine,3.42,sak,31.1866
methionine,3.42,bel,29.5397
methionine,3.42,cal,29.5397
methionine,3.42,eng,29.5397
methionine,3.42,pil,29.5397
methionine,3.42,sak,29.5397
methionine,3.42,bel,28.9789
methionine,3.42,cal,28.9789
methionine,3.42,eng,28.9789
methionine,3.42,pil,28.9789
methionine,3.42,sak,28.9789
methionine,3.5,bel,35.4443
methionine,3.5,cal,35.4443
methionine,3.5,eng,35.4443
methionine,3.5,pil,35.4443
methionine,3.5,sak,35.4443
methionine,3.5,bel,0
methionine,3.5,cal,0
methionine,3.5,eng,0
methionine,3.5,pil,0
methionine,3.5,sak,0
methionine,3.5,bel,30.8478
methionine,3.5,cal,30.8478
methionine,3.5,eng,30.8478
methionine,3.5,pil,30.8478
methionine,3.5,sak,30.8478
methionine,4.93,bel,24.3577
methionine,4.93,cal,24.3577
methionine,4.93,eng,24.3577
methionine,4.93,pil,24.3577
methionine,4.93,sak,24.3577
methionine,4.93,bel,24.0922
methionine,4.93,cal,24.0922
methionine,4.93,eng,24.0922
methionine,4.93,pil,24.0922
methionine,4.93,sak,24.0922
methionine,4.93,bel,24.1352
methionine,4.93,cal,24.1352
methionine,4.93,eng,24.1352
methionine,4.93,pil,24.1352
methionine,4.93,sak,24.1352
methionine,27,bel,26.5626
methionine,27,cal,37.0793
methionine,27,eng,44.5718
methionine,27,pil,21.1896
methionine,27,sak,30.1519
methionine,27,bel,26.2574
methionine,27,cal,0
methionine,27,eng,35.3542
methionine,27,pil,21.5484
methionine,27,sak,27.1556
methionine,27,bel,26.1326
methionine,27,cal,32.8356
methionine,27,eng,31.2578
methionine,27,pil,21.1313
methionine,27,sak,25.2556
methionine,35,bel,30.2684
methionine,35,cal,6.0716
methionine,35,eng,0
methionine,35,pil,27.5061
methionine,35,sak,37.1074
methionine,35,bel,29.425
methionine,35,cal,6.0516
methionine,35,eng,31.2563
methionine,35,pil,28.9853
methionine,35,sak,35.6245
methionine,35,bel,28.5563
methionine,35,cal,6.0572
methionine,35,eng,30.9
methionine,35,pil,28.633
methionine,35,sak,34.2032
methionine,46,bel,27.7001
methionine,46,cal,61.7522
methionine,46,eng,21.6252
methionine,46,pil,44.6508
methionine,46,sak,25.1254
methionine,46,bel,24.2794
methionine,46,cal,48.0946
methionine,46,eng,21.2681
methionine,46,pil,44.2454
methionine,46,sak,25.1525
methionine,46,bel,22.9115
methionine,46,cal,40.713
methionine,46,eng,21.1407
methionine,46,pil,44.4868
methionine,46,sak,24.1289
methionine,58,bel,12.5279
methionine,58,cal,9.0732
methionine,58,eng,32.1441
methionine,58,pil,65.4253
methionine,58,sak,10.1831
methionine,58,bel,12.2063
methionine,58,cal,8.785
methionine,58,eng,30.7828
methionine,58,pil,58.731
methionine,58,sak,10.003
methionine,58,bel,12.0099
methionine,58,cal,8.7938
methionine,58,eng,29.8121
methionine,58,pil,56.1756
methionine,58,sak,9.7137
methionine,70,bel,9.8271
methionine,70,cal,0
methionine,70,eng,51.3023
methionine,70,pil,43.4953
methionine,70,sak,26.6791
methionine,70,bel,9.7835
methionine,70,cal,0
methionine,70,eng,47.1773
methionine,70,pil,41.7619
methionine,70,sak,21.0045
methionine,70,bel,9.3859
methionine,70,cal,0
methionine,70,eng,46.7568
methionine,70,pil,41.9278
methionine,70,sak,15.6293
methionine,94,bel,8.4248
methionine,94,cal,5.8541
methionine,94,eng,10.7926
methionine,94,pil,36.9556
methionine,94,sak,7.4421
methionine,94,bel,8.3709
methionine,94,cal,5.8619
methionine,94,eng,10.5746
methionine,94,pil,36.5011
methionine,94,sak,7.5487
methionine,94,bel,8.0829
methionine,94,cal,5.8536
methionine,94,eng,10.9301
methionine,94,pil,35.1083
methionine,94,sak,7.5565
methionine,118,bel,7.0728
methionine,118,cal,5.8545
methionine,118,eng,6.1898
methionine,118,pil,18.7707
methionine,118,sak,8.1052
methionine,118,bel,7.2089
methionine,118,cal,5.8697
methionine,118,eng,6.112
methionine,118,pil,17.4227
methionine,118,sak,7.8725
methionine,118,bel,7.2127
methionine,118,cal,5.8581
methionine,118,eng,6.2893
methionine,118,pil,17.6937
methionine,118,sak,7.7349
methionine,142,bel,6.7258
methionine,142,cal,5.8872
methionine,142,eng,5.3825
methionine,142,pil,12.6194
methionine,142,sak,7.958
methionine,142,bel,6.7723
methionine,142,cal,5.9046
methionine,142,eng,5.4218
methionine,142,pil,12.8102
methionine,142,sak,7.7764
methionine,142,bel,6.6936
methionine,142,cal,5.8982
methionine,142,eng,5.4584
methionine,142,pil,12.692
methionine,142,sak,7.7676
methionine,166,bel,0
methionine,166,cal,5.903
methionine,166,eng,5.8822
methionine,166,pil,0
methionine,166,sak,17.7094
methionine,166,bel,0
methionine,166,cal,5.9157
methionine,166,eng,5.8989
methionine,166,pil,0
methionine,166,sak,15.9128
methionine,166,bel,0
methionine,166,cal,5.9283
methionine,166,eng,5.9008
methionine,166,pil,0
methionine,166,sak,15.7611
methionine,190,bel,6.5873
methionine,190,cal,34.2794
methionine,190,eng,5.616
methionine,190,pil,16.2073
methionine,190,sak,8.3145
methionine,190,bel,6.5408
methionine,190,cal,35.0053
methionine,190,eng,5.4922
methionine,190,pil,0
methionine,190,sak,8.2222
methionine,190,bel,6.4237
methionine,190,cal,33.9837
methionine,190,eng,5.5571
methionine,190,pil,15.5145
methionine,190,sak,8.1505
methionine,214,bel,6.5196
methionine,214,cal,6.9809
methionine,214,eng,6.1039
methionine,214,pil,16.9028
methionine,214,sak,33.7299
methionine,214,bel,6.4263
methionine,214,cal,6.6982
methionine,214,eng,5.8672
methionine,214,pil,15.1245
methionine,214,sak,0
methionine,214,bel,6.3579
methionine,214,cal,0
methionine,214,eng,6.048
methionine,214,pil,14.7838
methionine,214,sak,13.5651
methionine,238,bel,6.1135
methionine,238,cal,6.4637
methionine,238,eng,6.1735
methionine,238,pil,9.9545
methionine,238,sak,7.0163
methionine,238,bel,6.0643
methionine,238,cal,6.4875
methionine,238,eng,6.1484
methionine,238,pil,9.5869
methionine,238,sak,6.9899
methionine,238,bel,6.0556
methionine,238,cal,0
methionine,238,eng,6.0909
methionine,238,pil,9.2627
methionine,238,sak,6.969
methionine,262,bel,6.2022
methionine,262,cal,0
methionine,262,eng,6.068
methionine,262,pil,8.3597
methionine,262,sak,9.169
methionine,262,bel,6.1573
methionine,262,cal,0
methionine,262,eng,6.1041
methionine,262,pil,8.3872
methionine,262,sak,8.8103
methionine,262,bel,6.094
methionine,262,cal,0
methionine,262,eng,6.0959
methionine,262,pil,8.243
methionine,262,sak,8.5277
methionine,362,bel,6.0824
methionine,362,cal,6.9554
methionine,362,eng,6.5303
methionine,362,pil,9.8808
methionine,362,sak,9.3017
methionine,362,bel,6.0487
methionine,362,cal,6.8062
methionine,362,eng,6.4967
methionine,362,pil,9.6436
methionine,362,sak,9.229
methionine,362,bel,6.0665
methionine,362,cal,6.7076
methionine,362,eng,6.4499
methionine,362,pil,9.4897
methionine,362,sak,9.1806
methionine,407,bel,6.2781
methionine,407,cal,6.5195
methionine,407,eng,8.6159
methionine,407,pil,9.8421
methionine,407,sak,0
methionine,407,bel,6.2659
methionine,407,cal,6.5591
methionine,407,eng,8.1365
methionine,407,pil,9.7393
methionine,407,sak,0
methionine,407,bel,6.2455
methionine,407,cal,6.4865
methionine,407,eng,7.8304
methionine,407,pil,9.7426
methionine,407,sak,0
methionine,698,bel,6.771
methionine,698,cal,0
methionine,698,eng,7.2432
methionine,698,pil,0
methionine,698,sak,15.9852
methionine,698,bel,6.6881
methionine,698,cal,0
methionine,698,eng,7.3621
methionine,698,pil,9.3809
methionine,698,sak,14.5701
methionine,698,bel,6.6636
methionine,698,cal,0
methionine,698,eng,7.422
methionine,698,pil,9.1227
methionine,698,sak,13.351
valine,0,bel,99.0913
valine,0,cal,99.0913
valine,0,eng,99.0913
valine,0,pil,99.0913
valine,0,sak,99.0913
valine,0,bel,100.6463
valine,0,cal,100.6463
valine,0,eng,100.6463
valine,0,pil,100.6463
valine,0,sak,100.6463
valine,0,bel,91.8752
valine,0,cal,91.8752
valine,0,eng,91.8752
valine,0,pil,91.8752
valine,0,sak,91.8752
valine,0.5,bel,93.909
valine,0.5,cal,93.909
valine,0.5,eng,93.909
valine,0.5,pil,93.909
valine,0.5,sak,93.909
valine,0.5,bel,93.7841
valine,0.5,cal,93.7841
valine,0.5,eng,93.7841
valine,0.5,pil,93.7841
valine,0.5,sak,93.7841
valine,0.5,bel,95.5831
valine,0.5,cal,95.5831
valine,0.5,eng,95.5831
valine,0.5,pil,95.5831
valine,0.5,sak,95.5831
valine,0.75,bel,231.3002
valine,0.75,cal,231.3002
valine,0.75,eng,231.3002
valine,0.75,pil,231.3002
valine,0.75,sak,231.3002
valine,0.75,bel,173.2156
valine,0.75,cal,173.2156
valine,0.75,eng,173.2156
valine,0.75,pil,173.2156
valine,0.75,sak,173.2156
valine,0.75,bel,189.7324
valine,0.75,cal,189.7324
valine,0.75,eng,189.7324
valine,0.75,pil,189.7324
valine,0.75,sak,189.7324
valine,1,bel,114.4937
valine,1,cal,114.4937
valine,1,eng,114.4937
valine,1,pil,114.4937
valine,1,sak,114.4937
valine,1,bel,112.5107
valine,1,cal,112.5107
valine,1,eng,112.5107
valine,1,pil,112.5107
valine,1,sak,112.5107
valine,1,bel,102.4302
valine,1,cal,102.4302
valine,1,eng,102.4302
valine,1,pil,102.4302
valine,1,sak,102.4302
valine,1.25,bel,119.9833
valine,1.25,cal,119.9833
valine,1.25,eng,119.9833
valine,1.25,pil,119.9833
valine,1.25,sak,119.9833
valine,1.25,bel,125.0966
valine,1.25,cal,125.0966
valine,1.25,eng,125.0966
valine,1.25,pil,125.0966
valine,1.25,sak,125.0966
valine,1.25,bel,126.0252
valine,1.25,cal,126.0252
valine,1.25,eng,126.0252
valine,1.25,pil,126.0252
valine,1.25,sak,126.0252
valine,1.87,bel,81.6779
valine,1.87,cal,81.6779
valine,1.87,eng,81.6779
valine,1.87,pil,81.6779
valine,1.87,sak,81.6779
valine,1.87,bel,77.5322
valine,1.87,cal,77.5322
valine,1.87,eng,77.5322
valine,1.87,pil,77.5322
valine,1.87,sak,77.5322
valine,1.87,bel,74.6755
valine,1.87,cal,74.6755
valine,1.87,eng,74.6755
valine,1.87,pil,74.6755
valine,1.87,sak,74.6755
valine,2.58,bel,82.9434
valine,2.58,cal,82.9434
valine,2.58,eng,82.9434
valine,2.58,pil,82.9434
valine,2.58,sak,82.9434
valine,2.58,bel,79.4667
valine,2.58,cal,79.4667
valine,2.58,eng,79.4667
valine,2.58,pil,79.4667
valine,2.58,sak,79.4667
valine,2.58,bel,77.7032
valine,2.58,cal,77.7032
valine,2.58,eng,77.7032
valine,2.58,pil,77.7032
valine,2.58,sak,77.7032
valine,2.67,bel,74.2885
valine,2.67,cal,74.2885
valine,2.67,eng,74.2885
valine,2.67,pil,74.2885
valine,2.67,sak,74.2885
valine,2.67,bel,85.8109
valine,2.67,cal,85.8109
valine,2.67,eng,85.8109
valine,2.67,pil,85.8109
valine,2.67,sak,85.8109
valine,2.67,bel,84.9769
valine,2.67,cal,84.9769
valine,2.67,eng,84.9769
valine,2.67,pil,84.9769
valine,2.67,sak,84.9769
valine,3,bel,0
valine,3,cal,0
valine,3,eng,0
valine,3,pil,0
valine,3,sak,0
valine,3,bel,0
valine,3,cal,0
valine,3,eng,0
valine,3,pil,0
valine,3,sak,0
valine,3,bel,0
valine,3,cal,0
valine,3,eng,0
valine,3,pil,0
valine,3,sak,0
valine,3.42,bel,132.715
valine,3.42,cal,132.715
valine,3.42,eng,132.715
valine,3.42,pil,132.715
valine,3.42,sak,132.715
valine,3.42,bel,121.8818
valine,3.42,cal,121.8818
valine,3.42,eng,121.8818
valine,3.42,pil,121.8818
valine,3.42,sak,121.8818
valine,3.42,bel,124.8604
valine,3.42,cal,124.8604
valine,3.42,eng,124.8604
valine,3.42,pil,124.8604
valine,3.42,sak,124.8604
valine,3.5,bel,151.2753
valine,3.5,cal,151.2753
valine,3.5,eng,151.2753
valine,3.5,pil,151.2753
valine,3.5,sak,151.2753
valine,3.5,bel,0
valine,3.5,cal,0
valine,3.5,eng,0
valine,3.5,pil,0
valine,3.5,sak,0
valine,3.5,bel,137.0266
valine,3.5,cal,137.0266
valine,3.5,eng,137.0266
valine,3.5,pil,137.0266
valine,3.5,sak,137.0266
valine,4.93,bel,126.9171
valine,4.93,cal,126.9171
valine,4.93,eng,126.9171
